路線ID,路線名,駅ID,駅名,方面ID,方面名,日区分,日区分名,時,分
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,45
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,51
2,東西線,212,東札幌,4,宮の沢方面,1,平日,18時,56
2,東西線,212,東札幌,4,宮の沢方面,1,平日,19時,01
2,東西線,212,東札幌,4,宮の沢方面,1,平日,19時,06
2,東西線,212,東札幌,4,宮の沢方面,1,平日,19時,13
2,東西線,212,東札幌,4,宮の沢方面,1,平日,19時,20
2,東西線,212,東札幌,4,宮の沢方面,1,平日,19時,27
2,東西線,212,東札幌,4,宮の沢方面,1,平日,19時,35
2,東西線,212,東札幌,4,宮の沢方面,1,平日,19時,42
2,東西線,212,東札幌,4,宮の沢方面,1,平日,19時,50
2,東西線,212,東札幌,4,宮の沢方面,1,平日,19時,58
2,東西線,212,東札幌,4,宮の沢方面,1,平日,20時,05
2,東西線,212,東札幌,4,宮の沢方面,1,平日,20時,13
2,東西線,212,東札幌,4,宮の沢方面,1,平日,20時,20
2,東西線,212,東札幌,4,宮の沢方面,1,平日,20時,28
2,東西線,212,東札幌,4,宮の沢方面,1,平日,20時,35
2,東西線,212,東札幌,4,宮の沢方面,1,平日,20時,43
2,東西線,212,東札幌,4,宮の沢方面,1,平日,20時,50
2,東西線,212,東札幌,4,宮の沢方面,1,平日,20時,58
2,東西線,212,東札幌,4,宮の沢方面,1,平日,21時,05
2,東西線,212,東札幌,4,宮の沢方面,1,平日,21時,13
2,東西線,212,東札幌,4,宮の沢方面,1,平日,21時,20
2,東西線,212,東札幌,4,宮の沢方面,1,平日,21時,28
2,東西線,212,東札幌,4,宮の沢方面,1,平日,21時,35
2,東西線,212,東札幌,4,宮の沢方面,1,平日,21時,43
2,東西線,212,東札幌,4,宮の沢方面,1,平日,21時,50
2,東西線,212,東札幌,4,宮の沢方面,1,平日,21時,58
2,東西線,212,東札幌,4,宮の沢方面,1,平日,22時,05
2,東西線,212,東札幌,4,宮の沢方面,1,平日,22時,13
2,東西線,212,東札幌,4,宮の沢方面,1,平日,22時,22
2,東西線,212,東札幌,4,宮の沢方面,1,平日,22時,31
2,東西線,212,東札幌,4,宮の沢方面,1,平日,22時,40
2,東西線,212,東札幌,4,宮の沢方面,1,平日,22時,49
2,東西線,212,東札幌,4,宮の沢方面,1,平日,22時,57
2,東西線,212,東札幌,4,宮の沢方面,1,平日,23時,05
2,東西線,212,東札幌,4,宮の沢方面,1,平日,23時,13
2,東西線,212,東札幌,4,宮の沢方面,1,平日,23時,23
2,東西線,212,東札幌,4,宮の沢方面,1,平日,23時,33
2,東西線,212,東札幌,4,宮の沢方面,1,平日,23時,43
2,東西線,212,東札幌,4,宮の沢方面,1,平日,23時,53
2,東西線,212,東札幌,4,宮の沢方面,1,平日,0時,03
2,東西線,212,東札幌,4,宮の沢方面,1,平日,0時,13
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,6時,04
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,6時,13
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,6時,23
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,6時,33
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,6時,43
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,6時,52
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,6時,59
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,7時,06
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,7時,14
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,7時,21
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,7時,28
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,7時,35
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,7時,42
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,7時,49
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,7時,56
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,8時,03
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,8時,10
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,8時,17
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,8時,24
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,8時,31
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,8時,38
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,8時,45
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,8時,52
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,8時,59
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,9時,06
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,9時,13
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,9時,20
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,9時,27
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,9時,34
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,9時,41
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,9時,48
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,9時,55
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,10時,02
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,10時,09
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,10時,16
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,10時,23
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,10時,30
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,10時,37
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,10時,44
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,10時,51
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,10時,58
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,11時,05
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,11時,12
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,11時,19
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,11時,26
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,11時,33
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,11時,40
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,11時,47
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,11時,54
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,12時,01
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,12時,08
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,12時,15
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,12時,22
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,12時,29
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,12時,36
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,12時,43
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,12時,50
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,12時,57
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,13時,04
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,13時,11
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,13時,18
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,13時,25
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,13時,32
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,13時,39
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,13時,46
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,13時,53
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,14時,00
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,14時,07
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,14時,14
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,14時,21
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,14時,28
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,14時,35
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,14時,42
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,14時,49
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,14時,56
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,15時,03
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,15時,10
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,15時,17
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,15時,24
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,15時,31
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,15時,38
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,15時,45
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,15時,52
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,15時,59
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,16時,06
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,16時,13
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,16時,20
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,16時,27
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,16時,34
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,16時,41
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,16時,48
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,16時,55
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,17時,02
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,17時,09
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,17時,16
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,17時,23
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,17時,30
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,17時,37
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,17時,44
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,17時,51
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,17時,58
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,18時,05
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,18時,12
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,18時,19
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,18時,26
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,18時,33
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,18時,40
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,18時,47
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,18時,54
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,19時,01
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,19時,08
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,19時,16
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,19時,24
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,19時,32
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,19時,40
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,19時,48
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,19時,56
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,20時,03
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,20時,11
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,20時,18
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,20時,26
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,20時,33
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,20時,41
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,20時,48
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,20時,56
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,21時,03
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,21時,11
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,21時,18
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,21時,26
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,21時,33
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,21時,41
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,21時,48
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,21時,56
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,22時,03
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,22時,11
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,22時,20
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,22時,29
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,22時,37
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,22時,47
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,22時,56
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,23時,05
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,23時,13
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,23時,23
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,23時,33
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,23時,43
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,23時,53
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,0時,03
2,東西線,212,東札幌,4,宮の沢方面,2,土曜日・日曜日・祝日,0時,13
2,東西線,213,白石,3,新さっぽろ方面,1,平日,6時,23
2,東西線,213,白石,3,新さっぽろ方面,1,平日,6時,33
2,東西線,213,白石,3,新さっぽろ方面,1,平日,6時,43
2,東西線,213,白石,3,新さっぽろ方面,1,平日,6時,53
2,東西線,213,白石,3,新さっぽろ方面,1,平日,7時,02
2,東西線,213,白石,3,新さっぽろ方面,1,平日,7時,11
2,東西線,213,白石,3,新さっぽろ方面,1,平日,7時,20
2,東西線,213,白石,3,新さっぽろ方面,1,平日,7時,29
2,東西線,213,白石,3,新さっぽろ方面,1,平日,7時,36
2,東西線,213,白石,3,新さっぽろ方面,1,平日,7時,43
2,東西線,213,白石,3,新さっぽろ方面,1,平日,7時,49
2,東西線,213,白石,3,新さっぽろ方面,1,平日,7時,53
2,東西線,213,白石,3,新さっぽろ方面,1,平日,7時,58
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,02
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,06
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,11
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,15
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,19
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,23
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,27
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,31
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,35
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,40
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,44
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,49
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,53
2,東西線,213,白石,3,新さっぽろ方面,1,平日,8時,57
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,01
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,05
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,09
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,13
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,17
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,22
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,26
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,31
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,35
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,39
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,43
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,47
2,東西線,213,白石,3,新さっぽろ方面,1,平日,9時,52
